delivery_date,time_code,opening_price_jpy_kwh,highest_price_jpy_kwh,lowest_price_jpy_kwh,last_price_jpy_kwh,average_price_jpy_kwh,total_volume_kwh,number_of_contracts,source
2026-05-28,41,22.62,32.86,12.0,27.77,26.29,613300,271,JEPX public intraday CSV
2026-05-28,42,20.05,42.94,9.36,24.01,24.32,458800,203,JEPX public intraday CSV
2026-05-28,43,21.56,27.81,15.0,20.5,21.34,400600,176,JEPX public intraday CSV
2026-05-28,44,19.63,22.96,9.36,18.74,19.36,415550,197,JEPX public intraday CSV
2026-05-28,45,19.54,22.26,0.1,22.26,19.37,391250,187,JEPX public intraday CSV
2026-05-28,46,21.0,24.0,4.9,20.11,19.62,434800,204,JEPX public intraday CSV
2026-05-28,47,18.67,22.33,4.9,22.33,19.51,392050,176,JEPX public intraday CSV
2026-05-28,48,18.48,23.53,2.9,18.51,19.25,309850,135,JEPX public intraday CSV
2026-05-29,1,19.99,22.95,12.0,22.95,20.58,154350,70,JEPX public intraday CSV
2026-05-29,2,17.82,24.34,0.01,19.45,22.26,478500,93,JEPX public intraday CSV
2026-05-29,3,17.09,24.08,0.01,18.49,22.4,409150,74,JEPX public intraday CSV
2026-05-29,4,0.2,23.62,0.01,20.03,21.46,311450,95,JEPX public intraday CSV
2026-05-29,5,0.2,23.69,0.01,19.53,21.86,286000,91,JEPX public intraday CSV
2026-05-29,6,0.2,24.0,0.01,24.0,22.56,328400,92,JEPX public intraday CSV
2026-05-29,7,19.52,28.43,10.0,22.31,22.52,338950,100,JEPX public intraday CSV
2026-05-29,8,19.99,29.89,10.77,23.69,23.03,333200,82,JEPX public intraday CSV
2026-05-29,9,17.69,28.79,1.0,19.79,22.91,339800,79,JEPX public intraday CSV
2026-05-29,10,17.76,28.79,1.0,16.76,23.31,324300,91,JEPX public intraday CSV
2026-05-29,11,18.0,28.79,1.0,16.29,22.37,312500,129,JEPX public intraday CSV
2026-05-29,12,18.74,28.0,1.0,18.0,19.14,228700,128,JEPX public intraday CSV
2026-05-29,13,0.2,26.0,0.2,8.78,19.85,188950,95,JEPX public intraday CSV
2026-05-29,14,0.2,26.0,0.01,13.21,18.38,240750,128,JEPX public intraday CSV
2026-05-29,15,0.2,27.88,0.2,6.15,17.75,414850,171,JEPX public intraday CSV
2026-05-29,16,0.2,22.41,0.01,18.44,13.38,228100,126,JEPX public intraday CSV
2026-05-29,17,0.01,20.8,0.01,15.9,11.83,202350,152,JEPX public intraday CSV
2026-05-29,18,0.01,21.09,0.01,15.62,7.6,201450,175,JEPX public intraday CSV
2026-05-29,19,0.2,25.41,0.01,17.1,7.78,350250,205,JEPX public intraday CSV
2026-05-29,20,0.2,29.83,0.01,0.01,7.89,375750,249,JEPX public intraday CSV
2026-05-29,21,0.2,29.92,0.01,16.8,7.43,441850,260,JEPX public intraday CSV
2026-05-29,22,0.2,23.25,0.01,16.75,10.24,480700,251,JEPX public intraday CSV
2026-05-29,23,0.2,23.93,0.01,16.66,13.44,651100,250,JEPX public intraday CSV
2026-05-29,24,0.2,22.34,0.01,0.01,11.12,474700,255,JEPX public intraday CSV
2026-05-29,25,0.2,22.96,0.01,0.2,9.77,496550,279,JEPX public intraday CSV
2026-05-29,26,0.2,21.42,0.01,17.45,9.77,473550,265,JEPX public intraday CSV
2026-05-29,27,0.2,25.0,0.01,19.94,11.78,450750,238,JEPX public intraday CSV
2026-05-29,28,0.2,36.0,0.01,12.56,14.1,624300,319,JEPX public intraday CSV
2026-05-29,29,0.2,41.99,0.01,14.0,18.33,849400,369,JEPX public intraday CSV
2026-05-29,30,0.2,60.0,0.01,14.0,22.05,747850,344,JEPX public intraday CSV
2026-05-29,31,49.94,53.11,0.01,15.08,26.92,676350,283,JEPX public intraday CSV
2026-05-29,32,32.1,34.0,0.01,12.16,19.64,686950,296,JEPX public intraday CSV
2026-05-29,33,18.75,25.89,0.01,9.06,18.78,471100,270,JEPX public intraday CSV
2026-05-29,34,26.3,30.93,0.01,15.7,21.0,526800,280,JEPX public intraday CSV
2026-05-29,35,0.2,30.1,0.01,27.0,22.32,402500,273,JEPX public intraday CSV
2026-05-29,36,29.99,33.0,0.11,11.2,23.63,539400,305,JEPX public intraday CSV
2026-05-29,37,30.11,31.72,1.0,30.1,26.5,890000,327,JEPX public intraday CSV
2026-05-29,38,35.93,36.0,1.0,26.79,30.1,798500,322,JEPX public intraday CSV
2026-05-29,39,35.93,36.0,0.01,27.0,26.82,716550,305,JEPX public intraday CSV
2026-05-29,40,28.46,30.0,1.0,25.53,23.69,762600,277,JEPX public intraday CSV
2026-05-29,41,17.09,28.64,1.0,20.01,21.1,1154950,335,JEPX public intraday CSV
2026-05-29,42,19.14,26.79,1.0,26.79,18.75,669750,275,JEPX public intraday CSV
2026-05-29,43,18.5,26.79,1.0,21.81,20.42,1032200,336,JEPX public intraday CSV
2026-05-29,44,18.24,26.77,0.98,18.65,20.53,1044100,342,JEPX public intraday CSV
2026-05-29,45,18.41,26.79,1.0,18.71,20.77,880500,328,JEPX public intraday CSV
2026-05-29,46,23.49,28.08,0.01,19.38,21.3,633800,265,JEPX public intraday CSV
2026-05-29,47,19.62,25.42,1.0,17.91,21.24,689050,305,JEPX public intraday CSV
2026-05-29,48,18.65,26.79,0.02,19.29,20.35,531300,211,JEPX public intraday CSV
2026-05-30,1,18.42,18.53,1.0,13.43,15.14,357350,145,JEPX public intraday CSV
2026-05-30,2,17.93,18.04,0.11,10.01,13.74,279250,121,JEPX public intraday CSV
2026-05-30,3,18.68,19.09,0.01,19.09,14.27,302750,109,JEPX public intraday CSV
2026-05-30,4,0.01,20.2,0.01,17.0,14.73,366600,127,JEPX public intraday CSV
2026-05-30,5,0.01,25.89,0.01,15.09,18.42,463500,134,JEPX public intraday CSV
2026-05-30,6,0.02,25.69,0.02,21.16,18.9,529350,119,JEPX public intraday CSV
2026-05-30,7,16.11,25.82,0.02,18.03,19.49,824050,167,JEPX public intraday CSV
2026-05-30,8,0.01,27.93,0.01,12.47,18.81,867350,189,JEPX public intraday CSV
2026-05-30,9,1.0,29.68,0.01,18.0,19.31,756450,173,JEPX public intraday CSV
2026-05-30,10,22.16,29.12,1.0,11.2,18.68,720300,169,JEPX public intraday CSV
2026-05-30,11,18.5,23.62,1.0,14.99,15.65,665250,174,JEPX public intraday CSV
2026-05-30,12,0.01,18.59,0.01,12.26,13.31,702000,232,JEPX public intraday CSV
2026-05-30,13,7.0,17.62,0.01,6.1,12.88,646850,169,JEPX public intraday CSV
2026-05-30,14,12.24,17.25,0.01,8.5,9.48,719050,195,JEPX public intraday CSV
2026-05-30,15,0.05,9.59,0.01,8.1,6.24,782300,232,JEPX public intraday CSV
2026-05-30,16,0.05,17.34,0.01,5.0,11.99,577300,143,JEPX public intraday CSV
2026-05-30,17,0.05,16.45,0.01,0.08,9.78,714100,187,JEPX public intraday CSV
2026-05-30,18,0.05,16.27,0.01,0.01,8.33,805500,228,JEPX public intraday CSV
2026-05-30,19,0.05,15.8,0.01,0.01,3.35,884950,250,JEPX public intraday CSV
2026-05-30,20,0.05,8.57,0.01,0.08,3.71,772700,221,JEPX public intraday CSV
2026-05-30,21,0.05,9.07,0.01,0.12,2.44,869000,250,JEPX public intraday CSV
2026-05-30,22,0.05,20.0,0.01,0.01,4.22,897800,253,JEPX public intraday CSV
2026-05-30,23,0.05,20.0,0.01,0.01,5.26,912450,264,JEPX public intraday CSV
2026-05-30,24,0.05,19.0,0.01,0.01,5.17,1008250,283,JEPX public intraday CSV
2026-05-30,25,0.05,20.0,0.01,0.32,3.71,1079700,300,JEPX public intraday CSV
2026-05-30,26,0.05,16.5,0.01,0.01,3.52,988750,308,JEPX public intraday CSV
2026-05-30,27,0.01,16.28,0.01,0.02,6.2,886400,257,JEPX public intraday CSV
2026-05-30,28,0.01,17.4,0.01,0.01,5.57,1156050,344,JEPX public intraday CSV
2026-05-30,29,0.01,17.85,0.01,0.08,7.71,960500,283,JEPX public intraday CSV
2026-05-30,30,0.01,26.0,0.01,0.08,9.27,809000,272,JEPX public intraday CSV
2026-05-30,31,25.68,25.69,0.01,0.02,12.97,719800,252,JEPX public intraday CSV
2026-05-30,32,19.0,20.0,0.01,0.02,11.44,1025200,327,JEPX public intraday CSV
2026-05-30,33,12.0,20.0,0.01,8.0,8.29,1133850,383,JEPX public intraday CSV
2026-05-30,34,13.6,26.0,0.01,8.0,12.24,1186950,362,JEPX public intraday CSV
2026-05-30,35,21.06,26.0,0.01,13.01,16.0,1063700,301,JEPX public intraday CSV
2026-05-30,36,19.6,31.0,0.01,11.2,16.52,1063400,343,JEPX public intraday CSV
2026-05-30,37,25.78,31.0,0.01,12.76,17.49,1057750,343,JEPX public intraday CSV
2026-05-30,38,21.6,39.43,0.18,13.01,20.48,1106400,317,JEPX public intraday CSV
2026-05-30,39,27.6,44.93,3.6,23.36,23.3,1119700,331,JEPX public intraday CSV
2026-05-30,40,15.59,30.0,4.0,16.58,18.27,1051700,314,JEPX public intraday CSV
2026-05-30,41,24.85,30.0,3.9,15.06,17.2,1103600,356,JEPX public intraday CSV
2026-05-30,42,22.01,30.0,1.0,19.74,16.1,1172650,330,JEPX public intraday CSV
2026-05-30,43,19.84,28.0,2.0,13.58,14.55,1226350,335,JEPX public intraday CSV
2026-05-30,44,18.92,28.0,1.02,14.9,15.51,1089900,321,JEPX public intraday CSV
2026-05-30,45,1.0,28.0,0.01,19.47,15.96,924800,321,JEPX public intraday CSV
2026-05-30,46,37.5,39.9,2.0,11.2,19.68,966150,253,JEPX public intraday CSV
2026-05-30,47,27.5,30.01,2.0,14.33,15.91,770550,239,JEPX public intraday CSV
2026-05-30,48,25.68,31.0,1.02,11.87,15.97,863500,243,JEPX public intraday CSV
2026-05-31,1,17.76,23.0,1.0,11.87,14.57,182700,73,JEPX public intraday CSV
2026-05-31,2,20.01,23.0,1.0,11.9,15.11,138350,73,JEPX public intraday CSV
2026-05-31,3,16.67,23.0,1.0,9.41,15.66,108800,59,JEPX public intraday CSV
2026-05-31,4,17.79,23.0,1.0,9.51,13.91,214850,107,JEPX public intraday CSV
2026-05-31,5,16.91,23.0,1.0,17.52,15.53,143350,74,JEPX public intraday CSV
2026-05-31,6,17.11,23.0,1.0,18.01,17.0,120450,71,JEPX public intraday CSV
2026-05-31,7,17.99,23.0,1.0,15.65,16.04,106150,62,JEPX public intraday CSV
2026-05-31,8,22.22,22.27,1.0,22.26,13.81,66200,53,JEPX public intraday CSV
2026-05-31,9,25.0,26.04,1.0,26.04,15.59,149850,76,JEPX public intraday CSV
2026-05-31,10,25.0,25.01,1.0,11.97,13.27,255400,83,JEPX public intraday CSV
2026-05-31,11,19.06,20.09,0.11,9.0,12.56,162450,83,JEPX public intraday CSV
2026-05-31,12,17.11,19.5,0.11,11.87,14.72,204150,95,JEPX public intraday CSV
2026-05-31,13,0.2,21.0,0.2,19.94,14.73,262100,122,JEPX public intraday CSV
2026-05-31,14,0.2,19.93,0.01,12.51,13.9,319550,142,JEPX public intraday CSV
2026-05-31,15,0.2,17.39,0.01,3.0,9.0,400650,169,JEPX public intraday CSV
2026-05-31,16,0.2,21.71,0.01,21.71,10.43,298700,153,JEPX public intraday CSV
2026-05-31,17,0.2,16.45,0.01,6.0,5.78,274850,169,JEPX public intraday CSV
2026-05-31,18,0.12,17.26,0.01,16.34,4.87,286500,184,JEPX public intraday CSV
2026-05-31,19,0.12,17.33,0.01,2.91,6.17,359950,195,JEPX public intraday CSV
2026-05-31,20,0.12,17.07,0.01,2.11,7.82,495050,215,JEPX public intraday CSV
2026-05-31,21,0.12,20.0,0.01,20.0,8.7,436850,194,JEPX public intraday CSV
2026-05-31,22,0.2,21.44,0.01,20.0,9.17,426300,207,JEPX public intraday CSV
2026-05-31,23,0.2,17.43,0.01,11.65,8.42,439500,190,JEPX public intraday CSV
2026-05-31,24,0.2,21.44,0.01,8.43,7.51,455550,199,JEPX public intraday CSV
2026-05-31,25,0.2,17.64,0.01,10.01,7.87,457750,223,JEPX public intraday CSV
2026-05-31,26,0.2,18.19,0.01,5.01,9.04,410000,177,JEPX public intraday CSV
2026-05-31,27,0.2,18.6,0.01,5.01,9.14,330850,178,JEPX public intraday CSV
2026-05-31,28,0.2,19.28,0.01,7.13,9.36,301300,178,JEPX public intraday CSV
2026-05-31,29,0.2,19.0,0.01,2.9,5.1,371700,218,JEPX public intraday CSV
2026-05-31,30,0.01,31.04,0.01,9.04,9.59,307350,204,JEPX public intraday CSV
2026-05-31,31,0.01,54.99,0.01,0.01,36.92,629000,196,JEPX public intraday CSV
2026-05-31,32,0.01,23.68,0.01,0.01,16.46,488300,220,JEPX public intraday CSV
2026-05-31,33,0.01,19.32,0.01,15.23,15.15,1158000,290,JEPX public intraday CSV
2026-05-31,34,0.01,23.63,0.01,18.74,15.0,732150,239,JEPX public intraday CSV
2026-05-31,35,0.2,21.42,0.01,7.06,14.9,484100,236,JEPX public intraday CSV
2026-05-31,36,26.6,31.04,0.2,11.2,18.02,348250,191,JEPX public intraday CSV
2026-05-31,37,27.6,29.5,1.0,11.81,17.99,364550,207,JEPX public intraday CSV
2026-05-31,38,16.89,36.5,1.0,17.09,20.47,481550,203,JEPX public intraday CSV
2026-05-31,39,33.93,37.83,1.0,17.44,23.34,544050,204,JEPX public intraday CSV
2026-05-31,40,30.0,33.16,1.0,16.36,20.21,435000,211,JEPX public intraday CSV
2026-05-31,41,25.73,30.0,1.0,16.66,18.92,382850,208,JEPX public intraday CSV
2026-05-31,42,25.0,28.04,1.0,15.88,19.11,342850,185,JEPX public intraday CSV
2026-05-31,43,21.69,23.24,1.0,14.33,14.81,549150,200,JEPX public intraday CSV
2026-05-31,44,20.0,24.95,1.0,22.54,14.45,496400,174,JEPX public intraday CSV
2026-05-31,45,19.0,22.59,1.0,22.59,15.12,471150,157,JEPX public intraday CSV
2026-05-31,46,33.0,36.5,1.0,25.51,19.59,393100,185,JEPX public intraday CSV
2026-05-31,47,34.0,36.83,1.0,17.62,25.05,408250,171,JEPX public intraday CSV
2026-05-31,48,29.0,31.13,1.0,13.69,17.61,272100,150,JEPX public intraday CSV
2026-06-01,1,18.55,18.55,1.0,14.82,13.7,126000,58,JEPX public intraday CSV
2026-06-01,2,17.85,17.85,1.0,14.53,13.29,230200,70,JEPX public intraday CSV
2026-06-01,3,17.02,17.32,0.01,10.0,13.08,230300,71,JEPX public intraday CSV
2026-06-01,4,0.2,17.12,0.01,15.35,12.8,132600,56,JEPX public intraday CSV
2026-06-01,5,17.11,17.11,1.0,14.63,12.79,143850,51,JEPX public intraday CSV
2026-06-01,6,0.2,17.75,0.01,10.05,13.22,310950,82,JEPX public intraday CSV
2026-06-01,7,0.2,17.17,0.01,14.59,12.82,285000,74,JEPX public intraday CSV
2026-06-01,8,17.14,17.14,1.0,15.78,13.14,345250,85,JEPX public intraday CSV
2026-06-01,9,17.21,17.21,1.0,15.0,13.71,253000,70,JEPX public intraday CSV
2026-06-01,10,17.99,17.99,1.0,16.0,13.1,241050,82,JEPX public intraday CSV
2026-06-01,11,18.22,18.22,1.0,10.51,14.4,164550,56,JEPX public intraday CSV
2026-06-01,12,16.59,16.59,0.02,10.05,12.47,244350,73,JEPX public intraday CSV
2026-06-01,13,0.01,17.51,0.01,14.37,11.11,457300,152,JEPX public intraday CSV
2026-06-01,14,0.01,16.45,0.01,8.77,10.77,201400,83,JEPX public intraday CSV
2026-06-01,15,0.01,20.0,0.01,14.0,11.43,235900,122,JEPX public intraday CSV
2026-06-01,16,12.05,13.0,0.01,9.99,6.58,256850,128,JEPX public intraday CSV
2026-06-01,17,7.05,17.26,1.0,9.02,10.59,397100,145,JEPX public intraday CSV
2026-06-01,18,4.01,20.15,1.0,15.92,11.99,491250,171,JEPX public intraday CSV
2026-06-01,19,2.0,24.59,0.01,2.0,10.95,843400,207,JEPX public intraday CSV
2026-06-01,20,0.2,45.0,0.01,3.0,12.02,842250,204,JEPX public intraday CSV
2026-06-01,21,0.2,24.26,0.01,16.13,10.48,897650,246,JEPX public intraday CSV
2026-06-01,22,2.91,22.81,0.01,5.0,10.89,804350,212,JEPX public intraday CSV
2026-06-01,23,3.3,19.31,0.01,3.24,12.87,776450,197,JEPX public intraday CSV
2026-06-01,24,19.51,20.83,0.01,16.99,13.27,798350,207,JEPX public intraday CSV
2026-06-01,25,2.11,20.83,0.01,4.05,11.2,703050,201,JEPX public intraday CSV
2026-06-01,26,18.76,20.93,0.01,8.9,11.3,729800,219,JEPX public intraday CSV
2026-06-01,27,7.77,35.84,0.01,6.69,23.9,928050,237,JEPX public intraday CSV
2026-06-01,28,0.2,45.0,0.01,20.0,25.76,1153200,271,JEPX public intraday CSV
2026-06-01,29,48.0,59.99,0.01,7.14,34.71,1061700,257,JEPX public intraday CSV
2026-06-01,30,0.2,26.13,0.01,7.44,17.46,795950,291,JEPX public intraday CSV
2026-06-01,31,30.5,30.5,0.01,15.01,23.01,590800,287,JEPX public intraday CSV
2026-06-01,32,45.51,59.8,0.01,10.06,32.76,881950,273,JEPX public intraday CSV
2026-06-01,33,30.01,35.0,0.01,22.7,25.72,826800,325,JEPX public intraday CSV
2026-06-01,34,14.95,65.0,0.11,40.0,29.9,1353950,347,JEPX public intraday CSV
2026-06-01,35,17.09,70.0,1.0,39.19,29.09,783700,283,JEPX public intraday CSV
2026-06-01,36,32.1,58.0,0.01,32.17,31.41,1067100,307,JEPX public intraday CSV
2026-06-01,37,36.01,60.0,1.0,45.0,34.58,1115250,308,JEPX public intraday CSV
2026-06-01,38,39.51,60.0,0.01,46.27,36.82,1040150,275,JEPX public intraday CSV
2026-06-01,39,33.5,60.0,0.01,45.0,34.21,936850,283,JEPX public intraday CSV
2026-06-01,40,33.5,39.5,11.04,34.6,31.77,745200,259,JEPX public intraday CSV
2026-06-01,41,30.0,32.0,1.0,30.0,25.91,550750,268,JEPX public intraday CSV
2026-06-01,42,28.88,29.35,10.53,29.35,23.05,455350,260,JEPX public intraday CSV
2026-06-01,43,26.0,27.73,11.07,25.74,21.94,495550,245,JEPX public intraday CSV
2026-06-01,44,17.76,21.85,10.22,19.36,17.97,542350,261,JEPX public intraday CSV
2026-06-01,45,18.79,21.85,1.0,20.8,17.79,528750,263,JEPX public intraday CSV
2026-06-01,46,26.18,30.18,1.0,25.18,24.41,620800,224,JEPX public intraday CSV
2026-06-01,47,23.0,26.0,1.0,12.36,16.7,588650,258,JEPX public intraday CSV
2026-06-01,48,18.15,21.69,1.0,18.75,14.51,474600,219,JEPX public intraday CSV
2026-06-02,1,19.21,19.21,0.02,16.49,14.44,112250,77,JEPX public intraday CSV
2026-06-02,2,0.01,18.88,0.01,14.78,13.8,97050,81,JEPX public intraday CSV
2026-06-02,3,0.01,18.59,0.01,10.01,13.76,165500,83,JEPX public intraday CSV
2026-06-02,4,0.2,18.37,0.01,13.16,13.46,201800,88,JEPX public intraday CSV
2026-06-02,5,0.2,18.26,0.01,7.05,14.89,230400,97,JEPX public intraday CSV
2026-06-02,6,0.2,18.5,0.01,16.3,15.58,281200,90,JEPX public intraday CSV
2026-06-02,7,0.2,18.66,0.01,17.56,15.44,197700,89,JEPX public intraday CSV
2026-06-02,8,16.38,18.51,2.0,13.83,15.31,220100,97,JEPX public intraday CSV
2026-06-02,9,15.45,18.18,2.9,15.76,15.52,178550,93,JEPX public intraday CSV
2026-06-02,10,15.81,16.81,5.0,16.11,15.55,134550,73,JEPX public intraday CSV
2026-06-02,11,16.0,17.2,8.39,10.01,15.02,171500,92,JEPX public intraday CSV
2026-06-02,12,15.7,19.62,5.0,15.69,14.63,218400,101,JEPX public intraday CSV
2026-06-02,13,17.15,18.14,2.9,10.01,14.93,307400,125,JEPX public intraday CSV
2026-06-02,14,17.15,18.14,0.5,14.01,14.78,260750,129,JEPX public intraday CSV
2026-06-02,15,17.51,17.51,0.02,15.19,14.99,147100,122,JEPX public intraday CSV
2026-06-02,16,17.54,17.54,1.56,9.05,15.56,212800,153,JEPX public intraday CSV
2026-06-02,17,18.71,18.71,3.9,14.9,15.36,596600,227,JEPX public intraday CSV
2026-06-02,18,30.01,32.4,8.0,14.01,24.56,590150,237,JEPX public intraday CSV
2026-06-02,19,30.1,34.0,6.0,20.0,26.68,538300,262,JEPX public intraday CSV
2026-06-02,20,31.09,33.73,6.0,20.0,27.75,620750,251,JEPX public intraday CSV
2026-06-02,21,31.02,33.01,6.0,14.01,26.84,643000,289,JEPX public intraday CSV
2026-06-02,22,31.03,33.03,8.1,20.12,27.24,645600,295,JEPX public intraday CSV
2026-06-02,23,31.81,36.8,8.2,31.75,28.22,663650,295,JEPX public intraday CSV
2026-06-02,24,32.01,51.91,7.4,11.2,28.68,645250,312,JEPX public intraday CSV
2026-06-02,25,26.12,30.0,2.23,8.23,20.85,795450,369,JEPX public intraday CSV
2026-06-02,26,27.49,32.81,2.05,12.29,21.19,803900,336,JEPX public intraday CSV
2026-06-02,27,32.01,37.01,7.48,14.99,27.1,708050,292,JEPX public intraday CSV
2026-06-02,28,43.01,46.5,7.48,38.66,35.95,905200,328,JEPX public intraday CSV
2026-06-02,29,40.0,47.1,7.48,14.82,33.95,955050,324,JEPX public intraday CSV
2026-06-02,30,30.0,31.56,7.48,15.9,25.87,698800,311,JEPX public intraday CSV
2026-06-02,31,30.0,31.0,7.8,17.67,25.96,836600,362,JEPX public intraday CSV
2026-06-02,32,32.03,36.93,4.98,31.96,29.29,735050,339,JEPX public intraday CSV
2026-06-02,33,30.0,31.5,10.88,28.0,24.92,769050,368,JEPX public intraday CSV
2026-06-02,34,31.0,32.6,15.74,16.91,27.01,875500,395,JEPX public intraday CSV
2026-06-02,35,26.38,31.88,10.74,17.79,24.5,768600,369,JEPX public intraday CSV
2026-06-02,36,26.93,27.43,13.67,18.94,23.81,513300,305,JEPX public intraday CSV
2026-06-02,37,26.65,27.15,13.9,18.76,22.41,609600,303,JEPX public intraday CSV
2026-06-02,38,26.9,27.18,14.8,20.62,23.17,670100,280,JEPX public intraday CSV
2026-06-02,39,25.28,25.48,13.99,13.99,21.83,539000,303,JEPX public intraday CSV
2026-06-02,40,20.65,23.64,0.01,10.0,18.82,479900,298,JEPX public intraday CSV
2026-06-02,41,18.95,21.59,3.54,17.22,17.3,414300,235,JEPX public intraday CSV
2026-06-02,42,21.46,21.46,2.34,4.17,16.19,442950,233,JEPX public intraday CSV
2026-06-02,43,21.69,21.69,1.36,17.1,15.04,628000,295,JEPX public intraday CSV
2026-06-02,44,16.92,18.5,0.23,16.93,15.7,615450,261,JEPX public intraday CSV
2026-06-02,45,16.52,18.61,0.09,15.2,16.12,689750,265,JEPX public intraday CSV
2026-06-02,46,17.15,17.94,0.01,14.46,14.3,468250,217,JEPX public intraday CSV
2026-06-02,47,19.79,19.79,0.01,10.81,14.61,449900,231,JEPX public intraday CSV
2026-06-02,48,0.2,17.57,0.01,14.63,14.27,477950,237,JEPX public intraday CSV
2026-06-03,1,17.08,17.19,3.9,10.01,14.7,115800,68,JEPX public intraday CSV
2026-06-03,2,14.86,17.42,7.8,14.95,14.05,176450,98,JEPX public intraday CSV
2026-06-03,3,14.01,17.21,7.81,16.55,11.95,283300,102,JEPX public intraday CSV
2026-06-03,4,13.0,15.82,8.93,12.13,12.26,208150,122,JEPX public intraday CSV
2026-06-03,5,13.0,14.0,8.93,12.16,11.12,225750,138,JEPX public intraday CSV
2026-06-03,6,13.6,16.35,9.73,10.01,12.64,256150,110,JEPX public intraday CSV
2026-06-03,7,14.73,17.5,7.0,10.01,12.95,502100,149,JEPX public intraday CSV
2026-06-03,8,14.75,18.41,8.9,16.0,14.86,294450,139,JEPX public intraday CSV
2026-06-03,9,15.97,17.6,8.9,13.99,14.91,300750,134,JEPX public intraday CSV
2026-06-03,10,15.5,18.67,10.09,14.44,16.02,297900,138,JEPX public intraday CSV
2026-06-03,11,15.7,18.58,10.73,16.69,15.68,316500,136,JEPX public intraday CSV
2026-06-03,12,15.5,16.84,10.01,10.01,15.27,308000,151,JEPX public intraday CSV
2026-06-03,13,17.21,17.31,8.6,15.22,14.42,256400,119,JEPX public intraday CSV
2026-06-03,14,17.0,17.85,8.86,10.39,14.57,227100,111,JEPX public intraday CSV
2026-06-03,15,19.34,25.0,6.64,6.65,15.06,255600,127,JEPX public intraday CSV
2026-06-03,16,30.5,30.5,0.01,27.0,17.3,580050,233,JEPX public intraday CSV
2026-06-03,17,31.97,34.97,6.68,20.01,25.36,797550,216,JEPX public intraday CSV
2026-06-03,18,35.0,45.0,6.68,27.99,29.06,1102700,256,JEPX public intraday CSV
2026-06-03,19,39.68,46.98,0.01,30.95,32.14,1028400,268,JEPX public intraday CSV
2026-06-03,20,39.71,48.13,0.01,40.01,33.33,1099950,279,JEPX public intraday CSV
2026-06-03,21,44.93,45.4,0.01,35.01,34.77,945700,261,JEPX public intraday CSV
2026-06-03,22,35.0,40.1,0.01,31.0,28.06,862000,279,JEPX public intraday CSV
2026-06-03,23,40.0,44.1,0.01,4.01,27.03,1004650,326,JEPX public intraday CSV
2026-06-03,24,40.0,45.83,0.01,35.0,26.47,956450,347,JEPX public intraday CSV
2026-06-03,25,30.0,30.0,0.01,0.49,12.38,583350,262,JEPX public intraday CSV
2026-06-03,26,26.5,26.5,0.01,7.47,11.24,620100,249,JEPX public intraday CSV
2026-06-03,27,30.0,30.0,0.01,5.96,12.43,671500,297,JEPX public intraday CSV
2026-06-03,28,39.0,40.0,0.01,20.12,18.54,777150,306,JEPX public intraday CSV
2026-06-03,29,18.93,31.0,0.01,9.04,13.85,714650,309,JEPX public intraday CSV
2026-06-03,30,25.5,25.5,0.01,0.01,15.33,639000,319,JEPX public intraday CSV
2026-06-03,31,21.5,25.0,0.01,0.01,14.17,647000,303,JEPX public intraday CSV
2026-06-03,32,26.0,26.0,0.01,0.01,18.68,691150,300,JEPX public intraday CSV
2026-06-03,33,21.14,25.0,9.73,13.05,16.34,1026550,427,JEPX public intraday CSV
2026-06-03,34,24.86,25.0,11.41,16.68,17.61,1169600,412,JEPX public intraday CSV
2026-06-03,35,24.84,25.84,13.24,15.99,18.26,1040300,411,JEPX public intraday CSV
2026-06-03,36,25.33,25.5,12.94,18.01,19.62,884150,357,JEPX public intraday CSV
