delivery_date,time_code,area_group,bid_price_jpy_kwh,sell_cumulative_mw,buy_cumulative_mw,net_supply_mw,source
2026-08-20,1,System Price,50.0,59092.3,40260.9,18831.4,JEPX processed sampled bidding curve
2026-08-20,1,System Price,75.0,59132.8,30098.2,29034.600000000002,JEPX processed sampled bidding curve
2026-08-20,1,System Price,100.0,59186.2,28778.3,30407.899999999998,JEPX processed sampled bidding curve
2026-08-20,1,System Price,150.0,59186.2,27824.8,31361.399999999998,JEPX processed sampled bidding curve
2026-08-20,1,System Price,200.0,59186.2,27817.3,31368.899999999998,JEPX processed sampled bidding curve
2026-08-20,1,System Price,300.0,59186.7,19506.7,39680.0,JEPX processed sampled bidding curve
2026-08-20,1,System Price,500.0,59186.7,19498.53340222337,39688.166597776624,JEPX processed sampled bidding curve
2026-08-20,1,System Price,800.0,59186.7,19495.433350555842,39691.26664944415,JEPX processed sampled bidding curve
2026-08-20,1,System Price,1000.0,59187.3,0.0,59187.3,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,0.0,13262.4,41439.5,-28177.1,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,1.0,27947.8,41271.2,-13323.399999999998,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,5.0,28063.0,40795.9,-12732.900000000001,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,10.0,28697.0,39643.0,-10946.0,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,15.0,30722.7,38389.5,-7666.799999999999,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,20.0,35021.3,35845.5,-824.1999999999971,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,25.0,40022.3,34716.3,5306.0,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,30.0,41065.4,34539.3,6526.0999999999985,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,40.0,41381.6,28163.3,13218.3,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,50.0,41442.6,27378.6,14064.0,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,75.0,41467.5,19445.0,22022.5,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,100.0,41467.5,18724.5,22743.0,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,150.0,41467.5,18494.2,22973.3,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,200.0,41467.5,18487.8,22979.7,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,300.0,41467.7,14217.7,27249.999999999996,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,500.0,41467.814445127966,14217.356943590037,27250.45750153793,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,800.0,41467.98612140374,14217.142348245325,27250.843773158413,JEPX processed sampled bidding curve
2026-08-20,1,Tohoku / Tokyo / Chubu / Hokuriku,1000.0,41468.1,0.0,41468.1,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,0.0,5203.7,21005.4,-15801.7,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,1.0,15426.2,20980.1,-5553.899999999998,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,5.0,15560.1,20586.1,-5025.999999999998,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,10.0,15636.4,18880.4,-3244.000000000002,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,15.0,16608.1,16668.2,-60.10000000000218,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,20.0,17160.0,16332.8,827.2000000000007,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,25.0,18340.8,16267.6,2073.199999999999,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,30.0,18633.1,16119.7,2513.399999999998,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,40.0,18644.7,15582.8,3061.9000000000015,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,50.0,18654.7,15492.7,3162.0,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,75.0,18670.0,13760.635173299102,4909.3648267008975,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,100.0,18807.8,13000.3,5807.5,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,150.0,18807.8,12108.538461538463,6699.2615384615365,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,200.0,18807.8,12102.0,6705.799999999999,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,300.0,18808.0,8334.0,10474.0,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,500.0,18808.0,8331.700043334056,10476.299956665944,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,800.0,18808.0,8329.750010833513,10478.249989166487,JEPX processed sampled bidding curve
2026-08-20,2,Kansai / Chugoku / Shikoku / Kyushu,1000.0,18808.0,0.0,18808.0,JEPX processed sampled bidding curve
2026-08-20,2,System Price,0.0,17183.1,58735.5,-41552.4,JEPX processed sampled bidding curve
2026-08-20,2,System Price,1.0,41530.5,58548.6,-17018.1,JEPX processed sampled bidding curve
2026-08-20,2,System Price,5.0,41841.6,57751.0,-15909.400000000001,JEPX processed sampled bidding curve
2026-08-20,2,System Price,10.0,42760.4,54242.1,-11481.699999999997,JEPX processed sampled bidding curve
2026-08-20,2,System Price,15.0,45710.1,51364.9,-5654.800000000003,JEPX processed sampled bidding curve
2026-08-20,2,System Price,20.0,49263.8,47681.3,1582.5,JEPX processed sampled bidding curve
2026-08-20,2,System Price,25.0,54717.4,46503.9,8213.5,JEPX processed sampled bidding curve
2026-08-20,2,System Price,30.0,56171.5,46122.2,10049.300000000003,JEPX processed sampled bidding curve
2026-08-20,2,System Price,40.0,56433.8,39333.0,17100.800000000003,JEPX processed sampled bidding curve
2026-08-20,2,System Price,50.0,56500.2,38836.7,17663.5,JEPX processed sampled bidding curve
2026-08-20,2,System Price,75.0,56540.9,29931.8,26609.100000000002,JEPX processed sampled bidding curve
2026-08-20,2,System Price,100.0,56724.0,28811.4,27912.6,JEPX processed sampled bidding curve
2026-08-20,2,System Price,150.0,56724.0,27693.1,29030.9,JEPX processed sampled bidding curve
2026-08-20,2,System Price,200.0,56724.0,27685.8,29038.2,JEPX processed sampled bidding curve
2026-08-20,2,System Price,300.0,56724.4,19479.9,37244.5,JEPX processed sampled bidding curve
2026-08-20,2,System Price,500.0,56724.4,19471.80006333439,37252.59993666561,JEPX processed sampled bidding curve
2026-08-20,2,System Price,800.0,56724.4,19468.950015833598,37255.44998416641,JEPX processed sampled bidding curve
2026-08-20,2,System Price,1000.0,56724.4,0.0,56724.4,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,0.0,14010.8,40082.2,-26071.399999999998,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,1.0,27658.0,39926.6,-12268.599999999999,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,5.0,27776.2,39527.2,-11750.999999999996,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,10.0,28521.3,38029.9,-9508.600000000002,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,15.0,30459.3,37375.2,-6915.899999999998,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,20.0,33295.2,34030.5,-735.3000000000029,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,25.0,37567.8,32923.4,4644.4000000000015,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,30.0,38725.4,32691.1,6034.300000000003,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,40.0,38974.7,26515.0,12459.699999999997,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,50.0,39030.7,26127.8,12902.899999999998,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,75.0,39055.6,19349.0,19706.6,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,100.0,39100.3,18695.8,20404.500000000004,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,150.0,39100.3,18479.0,20621.300000000003,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,200.0,39100.3,18472.7,20627.600000000002,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,300.0,39100.5,14189.3,24911.2,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,500.0,39100.5,14188.98555487203,24911.51444512797,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,800.0,39100.5,14188.81387859626,24911.68612140374,JEPX processed sampled bidding curve
2026-08-20,2,Tohoku / Tokyo / Chubu / Hokuriku,1000.0,39100.5,0.0,39100.5,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,0.0,5279.4,20886.3,-15606.9,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,1.0,15436.9,20861.7,-5424.800000000001,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,5.0,15572.3,20464.8,-4892.5,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,10.0,15652.0,18756.0,-3104.0,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,15.0,17048.6,16542.9,505.6999999999971,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,20.0,17446.6,16213.7,1232.8999999999978,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,25.0,18627.3,16151.2,2476.0999999999985,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,30.0,18919.5,16008.9,2910.6000000000004,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,40.0,18931.0,15449.9,3481.1000000000004,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,50.0,18941.0,15364.4,3576.6000000000004,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,75.0,18956.1,13731.635173299102,5224.464826700896,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,100.0,19008.9,12898.0,6110.9000000000015,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,150.0,19008.9,12066.60655737705,6942.293442622951,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,200.0,19008.9,12059.2,6949.700000000001,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,300.0,19009.1,8370.7,10638.399999999998,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,500.0,19009.1,8368.533372222872,10640.566627777127,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,800.0,19009.1,8366.783343055718,10642.31665694428,JEPX processed sampled bidding curve
2026-08-20,3,Kansai / Chugoku / Shikoku / Kyushu,1000.0,19009.1,0.0,19009.1,JEPX processed sampled bidding curve
2026-08-20,3,System Price,0.0,17299.3,57970.5,-40671.2,JEPX processed sampled bidding curve
2026-08-20,3,System Price,1.0,41383.1,57792.2,-16409.1,JEPX processed sampled bidding curve
2026-08-20,3,System Price,5.0,41939.9,57162.5,-15222.599999999999,JEPX processed sampled bidding curve
2026-08-20,3,System Price,10.0,42624.9,53611.7,-10986.799999999996,JEPX processed sampled bidding curve
2026-08-20,3,System Price,15.0,45959.2,50936.7,-4977.5,JEPX processed sampled bidding curve
2026-08-20,3,System Price,20.0,49737.7,47061.2,2676.5,JEPX processed sampled bidding curve
2026-08-20,3,System Price,25.0,54483.0,45568.8,8914.199999999997,JEPX processed sampled bidding curve
2026-08-20,3,System Price,30.0,55938.8,45196.9,10741.900000000001,JEPX processed sampled bidding curve
2026-08-20,3,System Price,40.0,56198.3,38954.5,17243.800000000003,JEPX processed sampled bidding curve
2026-08-20,3,System Price,50.0,56264.6,38134.5,18130.1,JEPX processed sampled bidding curve
2026-08-20,3,System Price,75.0,56306.9,29681.5,26625.4,JEPX processed sampled bidding curve
2026-08-20,3,System Price,100.0,56360.3,28453.3,27907.000000000004,JEPX processed sampled bidding curve
2026-08-20,3,System Price,150.0,56360.3,27404.1,28956.200000000004,JEPX processed sampled bidding curve
2026-08-20,3,System Price,200.0,56360.3,27396.9,28963.4,JEPX processed sampled bidding curve
2026-08-20,3,System Price,300.0,56360.7,19447.8,36912.899999999994,JEPX processed sampled bidding curve
2026-08-20,3,System Price,500.0,56360.7,19439.966724445407,36920.733275554594,JEPX processed sampled bidding curve
2026-08-20,3,System Price,800.0,56360.7,19437.36668111135,36923.333318888646,JEPX processed sampled bidding curve
2026-08-20,3,System Price,1000.0,56360.7,0.0,56360.7,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,0.0,14323.3,39488.8,-25165.500000000004,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,1.0,27773.7,39340.7,-11566.999999999996,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,5.0,28136.3,39112.1,-10975.8,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,10.0,28644.0,37575.9,-8931.900000000001,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,15.0,30542.2,37122.0,-6579.799999999999,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,20.0,33756.8,33579.0,177.8000000000029,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,25.0,37321.2,32153.9,5167.299999999996,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,30.0,38480.9,31925.8,6555.100000000002,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,40.0,38727.6,26315.4,12412.199999999997,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,50.0,38783.5,25599.5,13184.0,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,75.0,38810.2,19171.8,19638.399999999998,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,100.0,38810.2,18478.9,20331.299999999996,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,150.0,38810.2,18271.5,20538.699999999997,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,200.0,38810.2,18265.2,20544.999999999996,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,300.0,38810.4,14154.8,24655.600000000002,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,500.0,38810.4,14154.48555487203,24655.91444512797,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,800.0,38810.4,14154.31387859626,24656.086121403743,JEPX processed sampled bidding curve
2026-08-20,3,Tohoku / Tokyo / Chubu / Hokuriku,1000.0,38810.4,0.0,38810.4,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,0.0,5302.3,20695.7,-15393.400000000001,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,1.0,15248.7,20671.6,-5422.899999999998,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,5.0,15582.0,20277.0,-4695.0,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,10.0,15664.7,18569.6,-2904.899999999998,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,15.0,17202.0,16356.7,845.2999999999993,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,20.0,17556.8,16025.9,1530.8999999999996,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,25.0,18737.4,15969.7,2767.7000000000007,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,30.0,19029.2,15833.0,3196.2000000000007,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,40.0,19040.6,15286.3,3754.2999999999993,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,50.0,19050.6,15202.7,3847.899999999998,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,75.0,19065.9,13640.735173299101,5425.1648267009,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,100.0,19118.7,12813.2,6305.5,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,150.0,19118.7,12025.847540983606,7092.852459016394,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,200.0,19118.7,12018.2,7100.5,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,300.0,19118.9,8374.9,10744.000000000002,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,500.0,19118.9,8372.800036667277,10746.099963332725,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,800.0,19118.9,8371.15000916682,10747.749990833181,JEPX processed sampled bidding curve
2026-08-20,4,Kansai / Chugoku / Shikoku / Kyushu,1000.0,19118.9,0.0,19118.9,JEPX processed sampled bidding curve
2026-08-20,4,System Price,0.0,17230.0,55828.2,-38598.2,JEPX processed sampled bidding curve
2026-08-20,4,System Price,1.0,39847.6,55657.0,-15809.400000000001,JEPX processed sampled bidding curve
2026-08-20,4,System Price,5.0,40363.7,55025.2,-14661.5,JEPX processed sampled bidding curve
2026-08-20,4,System Price,10.0,41005.6,51259.1,-10253.5,JEPX processed sampled bidding curve
2026-08-20,4,System Price,15.0,44669.9,48587.0,-3917.0999999999985,JEPX processed sampled bidding curve
2026-08-20,4,System Price,20.0,48134.4,44712.0,3422.4000000000015,JEPX processed sampled bidding curve
2026-08-20,4,System Price,25.0,52633.0,43233.0,9400.0,JEPX processed sampled bidding curve
2026-08-20,4,System Price,30.0,54087.6,42860.2,11227.400000000001,JEPX processed sampled bidding curve
2026-08-20,4,System Price,40.0,54351.8,36725.3,17626.5,JEPX processed sampled bidding curve
2026-08-20,4,System Price,50.0,54418.4,36157.5,18260.9,JEPX processed sampled bidding curve
2026-08-20,4,System Price,75.0,54460.9,27965.4,26495.5,JEPX processed sampled bidding curve
2026-08-20,4,System Price,100.0,54514.1,26762.8,27751.3,JEPX processed sampled bidding curve
2026-08-20,4,System Price,150.0,54514.1,25764.8,28749.3,JEPX processed sampled bidding curve
2026-08-20,4,System Price,200.0,54514.1,25757.6,28756.5,JEPX processed sampled bidding curve
2026-08-20,4,System Price,300.0,54514.3,17942.5,36571.8,JEPX processed sampled bidding curve
2026-08-20,4,System Price,500.0,54514.3,17934.733388889817,36579.56661111019,JEPX processed sampled bidding curve
2026-08-20,4,System Price,800.0,54514.3,17932.233347222456,36582.06665277755,JEPX processed sampled bidding curve
2026-08-20,4,System Price,1000.0,54514.3,0.0,54514.3,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,0.0,14630.3,37536.9,-22906.600000000002,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,1.0,26825.8,37395.0,-10569.2,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,5.0,26951.1,37164.8,-10213.700000000004,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,10.0,27412.9,35413.6,-8000.699999999997,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,15.0,29502.5,34959.8,-5457.300000000003,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,20.0,32444.0,31419.8,1024.2000000000007,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,25.0,35761.8,30001.7,5760.100000000002,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,30.0,36921.2,29767.0,7154.199999999997,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,40.0,37172.6,24258.5,12914.099999999999,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,50.0,37228.6,23792.2,13436.399999999998,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,75.0,37255.3,17553.3,19702.000000000004,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,100.0,37255.3,16876.8,20378.500000000004,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,150.0,37255.3,16676.8,20578.500000000004,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,200.0,37255.3,16670.5,20584.800000000003,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,300.0,37255.3,12645.2,24610.100000000002,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,500.0,37255.3,12644.88555487203,24610.41444512797,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,800.0,37255.3,12644.71387859626,24610.586121403743,JEPX processed sampled bidding curve
2026-08-20,4,Tohoku / Tokyo / Chubu / Hokuriku,1000.0,37255.3,0.0,37255.3,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,0.0,5304.4,20569.9,-15265.500000000002,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,1.0,15430.5,20546.2,-5115.700000000001,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,5.0,15571.2,20153.3,-4582.0999999999985,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,10.0,15652.9,18446.8,-2793.8999999999996,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,15.0,17309.2,16232.6,1076.6000000000004,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,20.0,17664.5,15909.0,1755.5,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,25.0,18845.5,15849.5,2996.0,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,30.0,19137.1,15713.4,3423.699999999999,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,40.0,19148.5,15178.5,3970.0,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,50.0,19158.5,15097.0,4061.5,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,75.0,19173.4,13596.035173299102,5577.364826700899,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,100.0,19226.2,12775.7,6450.5,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,150.0,19226.2,12019.588524590163,7206.611475409838,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,200.0,19226.2,12011.7,7214.5,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,300.0,19226.4,8414.1,10812.300000000001,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,500.0,19226.4,8412.066701111686,10814.333298888316,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,800.0,19226.4,8410.51667527792,10815.883324722081,JEPX processed sampled bidding curve
2026-08-20,5,Kansai / Chugoku / Shikoku / Kyushu,1000.0,19226.4,0.0,19226.4,JEPX processed sampled bidding curve
2026-08-20,5,System Price,0.0,17223.0,55743.2,-38520.2,JEPX processed sampled bidding curve
2026-08-20,5,System Price,1.0,40124.1,55578.6,-15454.5,JEPX processed sampled bidding curve
2026-08-20,5,System Price,5.0,40450.3,54948.6,-14498.299999999996,JEPX processed sampled bidding curve
2026-08-20,5,System Price,10.0,41048.7,51180.4,-10131.700000000004,JEPX processed sampled bidding curve
2026-08-20,5,System Price,15.0,44576.2,48476.5,-3900.300000000003,JEPX processed sampled bidding curve
2026-08-20,5,System Price,20.0,47985.8,44652.2,3333.600000000006,JEPX processed sampled bidding curve
2026-08-20,5,System Price,25.0,52562.3,43174.1,9388.200000000004,JEPX processed sampled bidding curve
2026-08-20,5,System Price,30.0,53992.1,42800.0,11192.099999999999,JEPX processed sampled bidding curve
2026-08-20,5,System Price,40.0,54332.7,36705.3,17627.399999999994,JEPX processed sampled bidding curve
2026-08-20,5,System Price,50.0,54399.1,36306.5,18092.6,JEPX processed sampled bidding curve
2026-08-20,5,System Price,75.0,54441.2,27965.4,26475.799999999996,JEPX processed sampled bidding curve
2026-08-20,5,System Price,100.0,54494.6,26791.5,27703.1,JEPX processed sampled bidding curve
2026-08-20,5,System Price,150.0,54494.6,25819.3,28675.3,JEPX processed sampled bidding curve
2026-08-20,5,System Price,200.0,54494.6,25812.1,28682.5,JEPX processed sampled bidding curve
2026-08-20,5,System Price,300.0,54494.8,17989.8,36505.0,JEPX processed sampled bidding curve
2026-08-20,5,System Price,500.0,54494.8,17982.033385556424,36512.76661444358,JEPX processed sampled bidding curve
