date,area,demand_peak_mw,demand_avg_mw,thermal_avg_mw,residual_thermal_peak_mw,renewable_curtailment_mwh,solar_midday_avg_mw,demand_midday_avg_mw,thermal_midday_avg_mw,thermal_evening_avg_mw,thermal_ramp_mw,solar_share_midday_pct,source
2024-08-19,Kansai,23056,18436.562,10972.625,14464,0.0,1057.25,22653.25,12851.0,11768.125,-1082.875,4.667,JapanesePower.org regional half-hourly supply mix
2024-08-20,Kansai,23786,18772.458,10150.375,13962,0.0,3173.625,22334.25,10009.75,12092.625,2082.875,14.21,JapanesePower.org regional half-hourly supply mix
2024-08-21,Kansai,25897,20235.104,10518.125,15835,0.0,4279.625,24895.5,10499.625,12530.25,2030.625,17.19,JapanesePower.org regional half-hourly supply mix
2024-08-22,Kansai,27146,21111.688,10842.333,16865,0.0,4651.75,26179.125,11106.5,12366.625,1260.125,17.769,JapanesePower.org regional half-hourly supply mix
2024-08-23,Kansai,27033,21298.521,11580.75,16461,0.0,4721.25,26378.5,11404.125,12982.125,1578.0,17.898,JapanesePower.org regional half-hourly supply mix
2024-08-24,Kansai,22792,18841.958,10664.062,13117,0.0,4147.75,22212.125,10284.0,11514.625,1230.625,18.673,JapanesePower.org regional half-hourly supply mix
2024-08-25,Kansai,20634,17244.875,8959.292,12307,0.0,4148.375,19692.5,8095.5,11255.75,3160.25,21.066,JapanesePower.org regional half-hourly supply mix
2024-08-26,Kansai,26173,20022.104,10319.812,15753,0.0,4273.375,25389.0,10931.5,12095.0,1163.5,16.832,JapanesePower.org regional half-hourly supply mix
2024-08-27,Kansai,25971,20320.479,11136.667,16250,0.0,4180.375,25059.5,11805.5,12708.25,902.75,16.682,JapanesePower.org regional half-hourly supply mix
2024-08-28,Kansai,24660,19263.729,10812.938,14469,0.0,3991.125,24317.0,12146.0,12339.875,193.875,16.413,JapanesePower.org regional half-hourly supply mix
2024-08-29,Kansai,21546,17725.25,10280.896,12620,0.0,1473.375,20919.875,11356.25,10701.125,-655.125,7.043,JapanesePower.org regional half-hourly supply mix
2024-08-30,Kansai,24010,18645.604,8341.083,13813,0.0,2823.625,23455.5,9597.5,9187.5,-410.0,12.038,JapanesePower.org regional half-hourly supply mix
2024-08-31,Kansai,16820,14962.312,5533.083,7970,0.0,1183.125,16509.5,5602.375,5862.125,259.75,7.166,JapanesePower.org regional half-hourly supply mix
2024-09-01,Kansai,17168,14533.875,4668.896,8449,0.0,2837.0,16430.5,4011.125,5805.625,1794.5,17.267,JapanesePower.org regional half-hourly supply mix
2024-09-02,Kansai,24242,18591.688,8733.708,13572,0.0,4558.25,23581.125,9155.5,11391.875,2236.375,19.33,JapanesePower.org regional half-hourly supply mix
2024-09-03,Kansai,22064,17928.479,9103.271,11999,0.0,2393.375,21336.5,9796.125,10668.125,872.0,11.217,JapanesePower.org regional half-hourly supply mix
2024-09-04,Kansai,23403,18305.5,8891.542,12828,0.0,4871.0,22645.0,8430.75,11956.75,3526.0,21.51,JapanesePower.org regional half-hourly supply mix
2024-09-05,Kansai,24007,18811.688,9229.729,13491,0.0,4954.5,23243.5,9343.75,11421.625,2077.875,21.316,JapanesePower.org regional half-hourly supply mix
2024-09-06,Kansai,24509,19055.229,9247.583,13704,0.0,4815.875,23689.625,9176.75,11452.625,2275.875,20.329,JapanesePower.org regional half-hourly supply mix
2024-09-07,Kansai,21048,17259.812,7897.854,11065,0.0,5007.5,20420.5,6469.75,11205.75,4736.0,24.522,JapanesePower.org regional half-hourly supply mix
2024-09-08,Kansai,20010,16720.208,7084.125,11475,0.0,4895.875,19306.375,5802.0,10315.375,4513.375,25.359,JapanesePower.org regional half-hourly supply mix
2024-09-09,Kansai,26048,19826.0,9504.229,15560,0.0,4953.25,25084.5,10588.0,12075.625,1487.625,19.746,JapanesePower.org regional half-hourly supply mix
2024-09-10,Kansai,26050,20236.875,11156.958,14599,0.0,4144.5,25426.75,11814.5,13157.875,1343.375,16.3,JapanesePower.org regional half-hourly supply mix
2024-09-11,Kansai,26351,20622.042,11239.458,16089,0.0,4628.0,25516.875,11859.25,13670.0,1810.75,18.137,JapanesePower.org regional half-hourly supply mix
2024-09-12,Kansai,26877,20620.708,11782.604,16500,0.0,4737.75,26002.0,12231.0,13509.125,1278.125,18.221,JapanesePower.org regional half-hourly supply mix
2024-09-13,Kansai,25862,20202.792,10978.042,15228,0.0,4427.375,25097.75,11516.375,13101.75,1585.375,17.641,JapanesePower.org regional half-hourly supply mix
2024-09-14,Kansai,21689,17998.792,8490.438,11805,0.0,4395.625,21333.75,7486.0,10263.375,2777.375,20.604,JapanesePower.org regional half-hourly supply mix
2024-09-15,Kansai,19338,16413.792,8002.396,11282,0.0,2680.25,18118.125,6348.5,9606.875,3258.375,14.793,JapanesePower.org regional half-hourly supply mix
2024-09-16,Kansai,21808,17857.312,8984.062,12946,0.0,3992.0,21312.625,8243.0,11738.0,3495.0,18.731,JapanesePower.org regional half-hourly supply mix
2024-09-17,Kansai,26080,20267.312,10897.396,16081,0.0,4358.875,25198.5,11062.625,13563.5,2500.875,17.298,JapanesePower.org regional half-hourly supply mix
2024-09-18,Kansai,26381,20728.521,11484.792,15864,0.0,4321.625,25677.75,11673.625,13715.25,2041.625,16.83,JapanesePower.org regional half-hourly supply mix
2024-09-19,Kansai,26451,20730.896,11651.938,15316,0.0,4030.25,25880.625,12068.25,13373.125,1304.875,15.572,JapanesePower.org regional half-hourly supply mix
2024-09-20,Kansai,26736,20742.312,11455.562,15471,0.0,4768.625,26016.0,11179.375,13715.5,2536.125,18.33,JapanesePower.org regional half-hourly supply mix
2024-09-21,Kansai,20768,17384.0,9225.083,10781,0.0,2335.25,20256.875,9112.625,10745.625,1633.0,11.528,JapanesePower.org regional half-hourly supply mix
2024-09-22,Kansai,16936,14774.792,6544.917,7948,0.0,1151.125,16473.5,6135.75,7453.0,1317.25,6.988,JapanesePower.org regional half-hourly supply mix
2024-09-23,Kansai,16315,13938.729,5416.625,8033,0.0,3893.75,15670.625,4397.75,7049.0,2651.25,24.847,JapanesePower.org regional half-hourly supply mix
2024-09-24,Kansai,20166,15978.75,7328.979,10510,0.0,3643.125,19357.0,7100.125,9785.25,2685.125,18.821,JapanesePower.org regional half-hourly supply mix
2024-09-25,Kansai,20149,16003.312,7831.271,10104,0.0,3775.25,19046.75,7209.75,9636.75,2427.0,19.821,JapanesePower.org regional half-hourly supply mix
2024-09-26,Kansai,21676,17059.708,7875.167,12128,0.0,4448.125,20730.75,7133.25,10312.0,3178.75,21.457,JapanesePower.org regional half-hourly supply mix
2024-09-27,Kansai,21543,17280.229,8525.646,12028,0.0,2980.375,20669.375,8543.5,10473.5,1930.0,14.419,JapanesePower.org regional half-hourly supply mix
2024-09-28,Kansai,16535,14632.083,7355.354,8458,0.0,2139.125,16418.5,6826.0,9539.75,2713.75,13.029,JapanesePower.org regional half-hourly supply mix
2024-09-29,Kansai,15437,13247.125,6071.271,7546,0.0,1435.875,14202.0,4761.625,8232.875,3471.25,10.11,JapanesePower.org regional half-hourly supply mix
2024-09-30,Kansai,19528,15579.375,7355.271,10513,0.0,2875.625,18465.125,7287.0,9371.25,2084.25,15.573,JapanesePower.org regional half-hourly supply mix
2024-10-01,Kansai,21537,16685.604,7840.542,11399,0.0,4995.5,20785.25,7212.625,10046.125,2833.5,24.034,JapanesePower.org regional half-hourly supply mix
2024-10-02,Kansai,21162,16691.229,8402.771,11637,0.0,4494.125,20856.125,8786.0,9833.5,1047.5,21.548,JapanesePower.org regional half-hourly supply mix
2024-10-03,Kansai,19079,15816.604,8578.604,10603,0.0,1079.875,18648.0,9429.5,9386.5,-43.0,5.791,JapanesePower.org regional half-hourly supply mix
2024-10-04,Kansai,19037,15512.583,7443.208,10178,0.0,928.875,18481.25,8274.625,8164.625,-110.0,5.026,JapanesePower.org regional half-hourly supply mix
2024-10-05,Kansai,15231,13418.396,5442.417,6745,0.0,4417.125,14922.375,4210.5,6752.125,2541.625,29.601,JapanesePower.org regional half-hourly supply mix
2024-10-06,Kansai,15607,13156.271,5045.417,7523,0.0,4985.75,14446.375,3079.5,7700.625,4621.125,34.512,JapanesePower.org regional half-hourly supply mix
2024-10-07,Kansai,20472,15836.0,6732.333,10692,0.0,2116.75,19911.375,7374.25,7475.875,101.625,10.631,JapanesePower.org regional half-hourly supply mix
2024-10-08,Kansai,18117,15047.062,6540.417,8733,0.0,1948.125,17649.0,6984.625,6881.75,-102.875,11.038,JapanesePower.org regional half-hourly supply mix
2024-10-09,Kansai,17413,14738.354,5619.0,7913,0.0,3663.0,17110.0,5310.75,6387.375,1076.625,21.409,JapanesePower.org regional half-hourly supply mix
2024-10-10,Kansai,17656,14715.021,5698.062,8179,0.0,4815.375,17270.125,5324.5,6944.875,1620.375,27.883,JapanesePower.org regional half-hourly supply mix
2024-10-11,Kansai,17394,14456.646,5713.208,7651,0.0,4869.375,16975.25,4519.25,6869.25,2350.0,28.685,JapanesePower.org regional half-hourly supply mix
2024-10-12,Kansai,14227,12692.417,4061.771,5871,227.0,4896.75,13770.875,1562.0,6036.25,4474.25,35.559,JapanesePower.org regional half-hourly supply mix
2024-10-13,Kansai,14122,12126.812,3717.562,5851,8178.5,3541.625,13009.5,1699.75,5440.125,3740.375,27.223,JapanesePower.org regional half-hourly supply mix
2024-10-14,Kansai,14918,12793.375,4780.729,6597,6.0,4911.375,14229.25,3248.375,6721.125,3472.75,34.516,JapanesePower.org regional half-hourly supply mix
2024-10-15,Kansai,18288,14810.729,6758.375,9738,0.0,3315.375,17536.125,6455.25,7860.0,1404.75,18.906,JapanesePower.org regional half-hourly supply mix
2024-10-16,Kansai,18590,15242.229,7870.229,9978,0.0,2052.375,17801.0,7672.875,8541.875,869.0,11.53,JapanesePower.org regional half-hourly supply mix
2024-10-17,Kansai,19522,15510.042,7479.25,10604,0.0,4574.125,18699.75,6752.375,8235.0,1482.625,24.461,JapanesePower.org regional half-hourly supply mix
2024-10-18,Kansai,19203,15725.125,7448.604,10651,0.0,2501.125,18710.625,7627.875,7807.625,179.75,13.367,JapanesePower.org regional half-hourly supply mix
2024-10-19,Kansai,16442,13960.646,6918.729,8209,0.0,1070.25,16142.75,6725.0,7737.25,1012.25,6.63,JapanesePower.org regional half-hourly supply mix
2024-10-20,Kansai,13535,11762.104,4601.729,6314,2127.0,3329.0,12110.875,2237.625,6280.5,4042.875,27.488,JapanesePower.org regional half-hourly supply mix
2024-10-21,Kansai,16340,13727.625,6133.812,8281,0.0,4660.5,15794.25,5113.75,7443.625,2329.875,29.508,JapanesePower.org regional half-hourly supply mix
2024-10-22,Kansai,16986,14327.271,7206.083,9345,0.0,2155.875,16410.5,6973.0,8183.625,1210.625,13.137,JapanesePower.org regional half-hourly supply mix
2024-10-23,Kansai,19130,15378.125,7700.667,10587,0.0,2300.375,18538.875,8582.75,8394.75,-188.0,12.408,JapanesePower.org regional half-hourly supply mix
2024-10-24,Kansai,17003,14521.146,6687.479,9527,0.0,2503.0,16643.625,6215.25,7656.625,1441.375,15.039,JapanesePower.org regional half-hourly supply mix
2024-10-25,Kansai,16778,14206.0,6091.125,8512,0.0,4132.625,16362.625,5222.0,7215.75,1993.75,25.256,JapanesePower.org regional half-hourly supply mix
2024-10-26,Kansai,13946,12520.833,4796.792,6345,0.0,1469.375,13425.625,3945.375,5329.375,1384.0,10.945,JapanesePower.org regional half-hourly supply mix
2024-10-27,Kansai,14135,12135.083,4808.479,6609,0.0,2513.75,12956.125,4293.375,5476.5,1183.125,19.402,JapanesePower.org regional half-hourly supply mix
2024-10-28,Kansai,16113,13765.333,6207.625,8405,0.0,1947.375,15761.125,5849.375,7461.5,1612.125,12.356,JapanesePower.org regional half-hourly supply mix
2024-10-29,Kansai,16572,14202.417,6762.104,8748,0.0,670.875,16216.75,6997.5,7716.25,718.75,4.137,JapanesePower.org regional half-hourly supply mix
2024-10-30,Kansai,16114,13903.375,6032.646,8061,0.0,3136.75,15677.125,5349.125,7232.875,1883.75,20.008,JapanesePower.org regional half-hourly supply mix
2024-10-31,Kansai,15732,13758.208,6082.562,8079,0.0,2512.375,15276.0,5669.875,7030.375,1360.5,16.447,JapanesePower.org regional half-hourly supply mix
2024-11-01,Kansai,16508,14164.396,6603.771,8648,0.0,1196.125,16195.375,7426.875,7366.75,-60.125,7.386,JapanesePower.org regional half-hourly supply mix
2024-11-02,Kansai,14656,12866.854,4991.604,6740,0.0,577.25,14344.25,5138.25,5436.25,298.0,4.024,JapanesePower.org regional half-hourly supply mix
2024-11-03,Kansai,13113,11516.583,3611.979,5466,7562.5,2882.5,11862.0,2035.25,4137.5,2102.25,24.3,JapanesePower.org regional half-hourly supply mix
2024-11-04,Kansai,14077,12212.812,3689.604,6497,66.5,4287.625,13160.25,2461.0,4269.375,1808.375,32.58,JapanesePower.org regional half-hourly supply mix
2024-11-05,Kansai,16202,13730.875,5653.021,8121,0.0,3023.0,15770.0,5240.0,7039.75,1799.75,19.169,JapanesePower.org regional half-hourly supply mix
2024-11-06,Kansai,15897,13983.729,5838.688,8974,16.0,3127.5,15669.0,4896.25,7322.5,2426.25,19.96,JapanesePower.org regional half-hourly supply mix
2024-11-07,Kansai,16292,14164.896,6123.188,9391,0.0,2832.0,15466.5,4826.5,7571.875,2745.375,18.311,JapanesePower.org regional half-hourly supply mix
2024-11-08,Kansai,16535,14488.583,7209.729,9309,33.0,4137.125,15706.5,5896.0,7795.625,1899.625,26.34,JapanesePower.org regional half-hourly supply mix
2024-11-09,Kansai,14193,12966.312,5413.062,7488,143.5,4250.25,13255.625,2719.875,6813.5,4093.625,32.064,JapanesePower.org regional half-hourly supply mix
2024-11-10,Kansai,13779,12091.062,5185.375,7143,263.5,3789.375,12441.625,3115.125,6758.75,3643.625,30.457,JapanesePower.org regional half-hourly supply mix
2024-11-11,Kansai,16068,13750.417,6502.667,8799,35.0,3607.25,15646.5,4668.375,7811.625,3143.25,23.055,JapanesePower.org regional half-hourly supply mix
2024-11-12,Kansai,16207,14155.396,6438.583,9199,11.0,3956.625,15876.625,4515.75,8021.5,3505.75,24.921,JapanesePower.org regional half-hourly supply mix
2024-11-13,Kansai,15865,13964.625,6408.062,8803,17.5,4101.125,15296.125,4660.0,7991.875,3331.875,26.812,JapanesePower.org regional half-hourly supply mix
2024-11-14,Kansai,16074,14095.396,6642.625,8860,108.0,3763.875,15706.75,4940.375,7877.75,2937.375,23.963,JapanesePower.org regional half-hourly supply mix
2024-11-15,Kansai,16353,14169.021,7637.812,9646,0.0,1216.625,16081.0,7810.125,8267.125,457.0,7.566,JapanesePower.org regional half-hourly supply mix
2024-11-16,Kansai,14055,12743.854,6615.854,7442,0.0,720.25,13874.875,5641.625,7699.875,2058.25,5.191,JapanesePower.org regional half-hourly supply mix
2024-11-17,Kansai,13811,11886.708,5609.708,7490,67.0,2037.25,12358.375,4053.625,7037.5,2983.875,16.485,JapanesePower.org regional half-hourly supply mix
2024-11-18,Kansai,16494,13927.062,6977.042,9486,18.0,2517.875,15403.125,5835.25,8276.75,2441.5,16.347,JapanesePower.org regional half-hourly supply mix
2024-11-19,Kansai,17746,15334.229,8020.542,10814,0.0,2807.125,16665.0,7413.25,9095.75,1682.5,16.844,JapanesePower.org regional half-hourly supply mix
2024-11-20,Kansai,17346,15277.583,8129.958,10299,42.5,3343.625,16508.875,7216.25,9093.125,1876.875,20.254,JapanesePower.org regional half-hourly supply mix
2024-11-21,Kansai,17151,15082.438,8125.583,10108,10.5,3618.125,16293.625,7025.5,9053.625,2028.125,22.206,JapanesePower.org regional half-hourly supply mix
2024-11-22,Kansai,17062,14947.562,8002.604,9673,19.0,3233.25,16326.625,7297.5,8640.375,1342.875,19.804,JapanesePower.org regional half-hourly supply mix
2024-11-23,Kansai,15350,13381.104,5776.458,8222,98.5,2600.0,13468.25,4086.75,6615.875,2529.125,19.305,JapanesePower.org regional half-hourly supply mix
2024-11-24,Kansai,15650,13451.354,5561.312,8227,145.0,2360.125,13647.125,3681.125,7067.625,3386.5,17.294,JapanesePower.org regional half-hourly supply mix
2024-11-25,Kansai,17506,15218.521,7417.354,9727,0.0,3665.75,16497.0,5530.625,8996.125,3465.5,22.221,JapanesePower.org regional half-hourly supply mix
2024-11-26,Kansai,18012,15673.417,8414.167,10492,0.0,805.125,17575.5,8638.25,8864.875,226.625,4.581,JapanesePower.org regional half-hourly supply mix
2024-11-27,Kansai,17320,15212.854,7273.917,9405,0.0,2066.125,16593.25,6097.625,8687.0,2589.375,12.452,JapanesePower.org regional half-hourly supply mix
2024-11-28,Kansai,18148,15783.104,8394.0,10401,0.0,2939.75,17062.75,6948.0,10058.625,3110.625,17.229,JapanesePower.org regional half-hourly supply mix
2024-11-29,Kansai,18027,15928.271,9023.083,10207,0.0,3079.375,17122.5,7967.375,10569.375,2602.0,17.984,JapanesePower.org regional half-hourly supply mix
2024-11-30,Kansai,15992,14410.792,6805.688,8631,0.0,2981.875,14693.875,4883.125,8454.125,3571.0,20.293,JapanesePower.org regional half-hourly supply mix
2024-12-01,Kansai,15534,13467.688,6352.562,8312,0.0,3681.75,13187.875,4406.75,8476.375,4069.625,27.918,JapanesePower.org regional half-hourly supply mix
2024-12-02,Kansai,18238,15483.938,7739.188,10089,0.0,3881.625,17028.375,6168.5,9946.75,3778.25,22.795,JapanesePower.org regional half-hourly supply mix
2024-12-03,Kansai,18116,15655.479,8025.146,9835,0.0,3609.0,17041.0,6583.875,10235.25,3651.375,21.178,JapanesePower.org regional half-hourly supply mix
2024-12-04,Kansai,17939,15851.062,8506.396,10335,0.0,2813.375,17126.125,7504.875,10323.125,2818.25,16.427,JapanesePower.org regional half-hourly supply mix
2024-12-05,Kansai,19231,16622.104,9263.583,11080,0.0,2743.625,18136.0,8614.875,10369.875,1755.0,15.128,JapanesePower.org regional half-hourly supply mix
2024-12-06,Kansai,19277,16572.458,9095.417,10857,0.0,3056.875,18064.625,8011.375,10323.875,2312.5,16.922,JapanesePower.org regional half-hourly supply mix
2024-12-07,Kansai,16669,14863.021,7274.542,9107,0.0,3253.625,15140.75,6114.375,8611.125,2496.75,21.489,JapanesePower.org regional half-hourly supply mix
2024-12-08,Kansai,17170,14581.667,6860.229,9577,0.0,2762.375,14636.5,4866.25,9133.125,4266.875,18.873,JapanesePower.org regional half-hourly supply mix
2024-12-09,Kansai,19994,17172.042,8837.854,11784,0.0,2489.25,19042.125,8381.875,10701.125,2319.25,13.072,JapanesePower.org regional half-hourly supply mix
2024-12-10,Kansai,19995,17329.521,9085.729,11390,0.0,3130.75,18740.0,8250.875,10769.625,2518.75,16.706,JapanesePower.org regional half-hourly supply mix
2024-12-11,Kansai,19596,17224.417,9283.021,11458,0.0,3053.125,18468.25,8951.875,10285.25,1333.375,16.532,JapanesePower.org regional half-hourly supply mix
2024-12-12,Kansai,19963,17474.292,9545.021,12013,0.0,3166.0,18662.75,8482.0,10282.375,1800.375,16.964,JapanesePower.org regional half-hourly supply mix
2024-12-13,Kansai,20935,17597.125,9870.875,11788,0.0,2895.25,19125.125,9709.0,10790.5,1081.5,15.138,JapanesePower.org regional half-hourly supply mix
2024-12-14,Kansai,18352,16328.875,8373.396,11879,0.0,1764.75,17530.375,7326.125,9743.375,2417.25,10.067,JapanesePower.org regional half-hourly supply mix
2024-12-15,Kansai,17981,15520.729,7837.417,11576,0.0,2717.125,15433.625,6500.75,8639.125,2138.375,17.605,JapanesePower.org regional half-hourly supply mix
2024-12-16,Kansai,20804,17679.333,11052.583,13353,0.0,2555.125,19309.25,10533.25,12202.75,1669.5,13.233,JapanesePower.org regional half-hourly supply mix
2024-12-17,Kansai,20784,18002.396,11558.417,13288,0.0,3069.0,19324.75,11018.5,12116.5,1098.0,15.881,JapanesePower.org regional half-hourly supply mix
2024-12-18,Kansai,21486,18107.875,11758.625,13600,0.0,3213.125,19378.5,10909.875,12652.5,1742.625,16.581,JapanesePower.org regional half-hourly supply mix
2024-12-19,Kansai,22204,18997.458,10987.354,14667,0.0,2400.375,20751.875,10153.75,11605.5,1451.75,11.567,JapanesePower.org regional half-hourly supply mix
2024-12-20,Kansai,22339,18968.292,11093.167,14526,0.0,2408.25,20574.875,10467.0,11240.125,773.125,11.705,JapanesePower.org regional half-hourly supply mix
